Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United Arab Emirates,Included / International,Price / International,Compare At Price / International,Status
air-jordan-1-mid-light-madder-root,,,,,,,,,39 EU - 6.5Y US,,,,,DM9077-108:39 EU,1300.0,shopify,1,continue,manual,1520.00,,true,true,195869237442,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-light-madder-root-496690.jpg?v=1680136653,7,Baskets Air Jordan 1 Mid Light Madder Root for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,1000.00,,,,,
air-jordan-1-mid-light-madder-root,,,,,,,,,40 EU - 7Y US,,,,,DM9077-108:40 EU,1300.0,shopify,1,continue,manual,1240.00,,true,true,195869237459,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-light-madder-root-273442.jpg?v=1680136653,8,Baskets Air Jordan 1 Mid Light Madder Root for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,1000.00,,,,,
yeezy-foam-rnnr-onyx,Yeezy Foam RNNR Onyx,"<p><meta charset=""utf-8""><span data-mce-fragment=""1""></span><meta charset=""utf-8""><strong data-mce-fragment=""1"">Fit advice</strong><span data-mce-fragment=""1""> : This model runs small, we recommend taking a size and a half above your usual size.</span></p>
<p>Ye's label and <a href=""https://costyled.me/collections/adidas""><strong>adidas</strong></a> have concocted a <strong><a href=""https://costyled.me/collections/yeezy"">Yeezy</a> Foam RNNR Onyx</strong> that arrives just in time for summer.</p>
<p>The <a href=""https://costyled.me/collections/yeezy-foam-rnnr""><strong>Yeezy Foam RNNR</strong></a> is presented here in its usual <strong>single-piece EVA</strong> construction, and its unique design characterized by <strong>oval cutouts</strong>. The <strong>Onyx</strong> stands out with a <strong>monochrome anthracite colorway</strong> that is particularly versatile.</p>
<p>In the same vein, discover the <a href=""https://costyled.me/products/yeezy-foam-rnnr-mineral-blue?variant=40223501910169""><strong>Yeezy Foam RNNR Mineral Blue</strong></a>!</p>
<p><strong>Release date: </strong>08/06/2022</p>
<p><strong>Colorway: </strong>Onyx/Onyx-Onyx</p>
",Yeezy,Apparel & Accessories > Shoes,"",available_google,true,Size,37 EU - 4 US,,,,,HP8739:37 EU,1300.0,shopify,0,continue,manual,1330.00,,true,true,195743627796,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-foam-rnnr-onyx-362292.webp?v=1680137855,1,Baskets Yeezy Foam RNNR Onyx for men and women on sale on Costyled,false,Yeezy Foam RNNR Onyx,Yeezy Foam RNNR Onyx is available from 36 EU to 46 EU on Costyled UAE! Find it in our collection of 100% new and authentic sneakers.,,,,,,,,,,,,,,,kg,,,true,true,,,active
yeezy-foam-rnnr-onyx,,,,,,,,,38 EU - 5 US,,,,,HP8739:38 EU,1300.0,shopify,0,continue,manual,1330.00,,true,true,195743627703,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-foam-rnnr-onyx-809514.webp?v=1680137855,2,Baskets Yeezy Foam RNNR Onyx for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-foam-rnnr-onyx,,,,,,,,,39 EU - 6 US,,,,,HP8739:39 EU,1300.0,shopify,0,continue,manual,1520.00,,true,true,195743627741,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-foam-rnnr-onyx-772866.webp?v=1680137855,3,Baskets Yeezy Foam RNNR Onyx for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-foam-rnnr-onyx,,,,,,,,,40.5 EU - 7 US,,,,,HP8739:40.5 EU,1300.0,shopify,0,continue,manual,1520.00,,true,true,195743627758,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-foam-rnnr-onyx-702644.jpg?v=1680137855,4,Baskets Yeezy Foam RNNR Onyx for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-foam-rnnr-onyx,,,,,,,,,42 EU - 8 US,,,,,HP8739:42 EU,1300.0,shopify,0,continue,manual,1330.00,,true,true,195743627772,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-foam-rnnr-onyx-653250.jpg?v=1680137855,5,Baskets Yeezy Foam RNNR Onyx for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-foam-rnnr-onyx,,,,,,,,,43 EU - 9 US,,,,,HP8739:43 EU,1300.0,shopify,0,continue,manual,1430.00,,true,true,195743627819,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-foam-rnnr-onyx-192550.jpg?v=1680137855,6,Baskets Yeezy Foam RNNR Onyx for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-foam-rnnr-onyx,,,,,,,,,44.5 EU - 10 US,,,,,HP8739:44.5 EU,1300.0,shopify,0,continue,manual,1430.00,,true,true,195743627710,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-foam-rnnr-onyx-373854.jpg?v=1680137855,7,Baskets Yeezy Foam RNNR Onyx for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-foam-rnnr-onyx,,,,,,,,,46 EU - 11 US,,,,,HP8739:46 EU,1300.0,shopify,0,continue,manual,1520.00,,true,true,195743627789,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-foam-rnnr-onyx-775476.jpg?v=1680137855,8,Baskets Yeezy Foam RNNR Onyx for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-foam-rnnr-onyx,,,,,,,,,47 EU - 12 US,,,,,HP8739:47 EU,1300.0,shopify,0,continue,manual,1380.00,,true,true,195743627802,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-foam-rnnr-onyx-832673.jpg?v=1680137855,9,Baskets Yeezy Foam RNNR Onyx for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
yeezy-foam-rnnr-onyx,,,,,,,,,48.5 EU - 13 US,,,,,HP8739:48.5 EU,1300.0,shopify,0,continue,manual,1520.00,,true,true,195743627765,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/yeezy-foam-rnnr-onyx-627392.jpg?v=1680137855,10,Baskets Yeezy Foam RNNR Onyx for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
sb-dunk-low-green-apple,SB Dunk Low Green Apple,"<p><strong><a href=""https://costyled.me/collections/nike"">Nike's</a></strong> skateboarding division has prepared a fruit-themed collection, including the <strong>SB <a href=""https://costyled.me/collections/nike-dunk-low"">Dunk Low</a> Green Apple</strong>.</p>
    <p>This <strong><a href=""https://costyled.me/collections/nike-dunk"">Dunk</a></strong> features the <strong>colors of an apple</strong>, with the fruit's symbol found inside the tongue. The silhouette showcases an off-white <strong>grained leather</strong> base, highlighted by a dark green central swoosh and <strong>apple green suede overlays</strong> that match the outsole, which is paired with a white midsole.</p>
    <p>Also, check out the <a href=""https://costyled.me/products/sb-dunk-low-cherry""><strong>SB Dunk Low Cherry</strong></a>!</p>
    <p><strong>Size advice:</strong> This model runs true to size, we recommend choosing your usual size.</p>
    <p><strong>Release date:</strong> 2023-06-01</p>
    <p><strong>Colorway:</strong> White/Green Apple</p>",Nike,Apparel & Accessories > Shoes,"",available_google,true,Size,36 EU - 4 US,,,,,DM0807-300:36 EU,1300.0,shopify,0,continue,manual,2240.00,,true,true,195869039626,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/sb-dunk-low-green-apple-265502.jpg?v=1680137552,1,Baskets SB Dunk Low Green Apple for men and women on sale on Costyled,false,,,,,,,,,,,,,,,,,kg,,,true,true,,,active
sb-dunk-low-green-apple,,,,,,,,,36.5 EU - 4.5 US,,,,,DM0807-300:36.5 EU,1300.0,shopify,0,continue,manual,2130.00,,true,true,195869039633,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/sb-dunk-low-green-apple-776540.jpg?v=1680137552,2,Baskets SB Dunk Low Green Apple for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
sb-dunk-low-green-apple,,,,,,,,,37.5 EU - 5 US,,,,,DM0807-300:37.5 EU,1300.0,shopify,0,continue,manual,2740.00,,true,true,195869039640,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/sb-dunk-low-green-apple-967385.jpg?v=1680137552,3,Baskets SB Dunk Low Green Apple for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
sb-dunk-low-green-apple,,,,,,,,,38 EU - 5.5 US,,,,,DM0807-300:38 EU,1300.0,shopify,0,continue,manual,1570.00,,true,true,195869039657,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/sb-dunk-low-green-apple-718622.jpg?v=1680137552,4,Baskets SB Dunk Low Green Apple for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
sb-dunk-low-green-apple,,,,,,,,,38.5 EU - 6 US,,,,,DM0807-300:38.5 EU,1300.0,shopify,0,continue,manual,2740.00,,true,true,195869039664,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/sb-dunk-low-green-apple-312490.jpg?v=1680137552,5,Baskets SB Dunk Low Green Apple for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
sb-dunk-low-green-apple,,,,,,,,,39 EU - 6.5 US,,,,,DM0807-300:39 EU,1300.0,shopify,0,continue,manual,1850.00,,true,true,195869039671,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/sb-dunk-low-green-apple-302673.jpg?v=1680137552,6,Baskets SB Dunk Low Green Apple for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
sb-dunk-low-green-apple,,,,,,,,,40 EU - 7 US,,,,,DM0807-300:40 EU,1300.0,shopify,0,continue,manual,1740.00,,true,true,195869039688,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/sb-dunk-low-green-apple-990050.jpg?v=1680137552,7,Baskets SB Dunk Low Green Apple for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
sb-dunk-low-green-apple,,,,,,,,,40.5 EU - 7.5 US,,,,,DM0807-300:40.5 EU,1300.0,shopify,0,continue,manual,2180.00,,true,true,195869039695,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/sb-dunk-low-green-apple-928831.jpg?v=1680137552,8,Baskets SB Dunk Low Green Apple for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
sb-dunk-low-green-apple,,,,,,,,,41 EU - 8 US,,,,,DM0807-300:41 EU,1300.0,shopify,0,continue,manual,1620.00,,true,true,195869039701,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/sb-dunk-low-green-apple-902751.jpg?v=1680137552,9,Baskets SB Dunk Low Green Apple for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
sb-dunk-low-green-apple,,,,,,,,,42 EU - 8.5 US,,,,,DM0807-300:42 EU,1300.0,shopify,0,continue,manual,1710.00,,true,true,195869039718,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/sb-dunk-low-green-apple-737220.jpg?v=1680137552,10,Baskets SB Dunk Low Green Apple for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
sb-dunk-low-green-apple,,,,,,,,,42.5 EU - 9 US,,,,,DM0807-300:42.5 EU,1300.0,shopify,0,continue,manual,1600.00,,true,true,195869039725,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/sb-dunk-low-green-apple-471125.jpg?v=1680137552,11,Baskets SB Dunk Low Green Apple for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
sb-dunk-low-green-apple,,,,,,,,,43 EU - 9.5 US,,,,,DM0807-300:43 EU,1300.0,shopify,0,continue,manual,2020.00,,true,true,195869039732,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/sb-dunk-low-green-apple-841924.jpg?v=1680137552,12,Baskets SB Dunk Low Green Apple for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
sb-dunk-low-green-apple,,,,,,,,,44 EU - 10 US,,,,,DM0807-300:44 EU,1300.0,shopify,1,continue,manual,2240.00,,true,true,195869039749,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/sb-dunk-low-green-apple-283215.jpg?v=1680137552,13,Baskets SB Dunk Low Green Apple for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,1500.00,,,,,
sb-dunk-low-green-apple,,,,,,,,,44.5 EU - 10.5 US,,,,,DM0807-300:44.5 EU,1300.0,shopify,0,continue,manual,1790.00,,true,true,195869039756,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/sb-dunk-low-green-apple-848820.jpg?v=1680137552,14,Baskets SB Dunk Low Green Apple for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
sb-dunk-low-green-apple,,,,,,,,,45 EU - 11 US,,,,,DM0807-300:45 EU,1300.0,shopify,0,continue,manual,1900.00,,true,true,195869039763,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/sb-dunk-low-green-apple-763092.jpg?v=1680137552,15,Baskets SB Dunk Low Green Apple for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
sb-dunk-low-green-apple,,,,,,,,,45.5 EU - 11.5 US,,,,,DM0807-300:45.5 EU,1300.0,shopify,0,continue,manual,2210.00,,true,true,195869039770,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/sb-dunk-low-green-apple-854271.jpg?v=1680137552,16,Baskets SB Dunk Low Green Apple for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
sb-dunk-low-green-apple,,,,,,,,,46 EU - 12 US,,,,,DM0807-300:46 EU,1300.0,shopify,1,continue,manual,2350.00,,true,true,195869039787,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/sb-dunk-low-green-apple-758565.jpg?v=1680137552,17,Baskets SB Dunk Low Green Apple for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,1500.00,,,,,
sb-dunk-low-green-apple,,,,,,,,,47 EU - 12.5 US,,,,,DM0807-300:47 EU,1300.0,shopify,0,continue,manual,3280.00,,true,true,DM0807-300:47 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/sb-dunk-low-green-apple-262658.jpg?v=1680137552,18,Baskets SB Dunk Low Green Apple for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
sb-dunk-low-green-apple,,,,,,,,,47.5 EU - 13 US,,,,,DM0807-300:47.5 EU,1300.0,shopify,0,continue,manual,2210.00,,true,true,195869039794,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/sb-dunk-low-green-apple-118232.jpg?v=1680137552,19,Baskets SB Dunk Low Green Apple for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-4-retro-midnight-navy,Air Jordan 4 Retro Midnight Navy,,Air Jordan,Apparel & Accessories > Shoes,"",available_google,true,Size,35.5 EU - 3.5Y US,,,,,"DH6927-140:35,5 EU",1300.0,shopify,0,continue,manual,1430.00,,true,true,"DH6927-140:35,5 EU:35,5 EU",https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-midnight-navy-154352.webp?v=1680136930,1,Baskets Air Jordan 4 Retro Midnight Navy for men and women on sale on Costyled,false,,,,,,,,,,,,,,,,,kg,,,true,true,,,active
air-jordan-4-retro-midnight-navy,,,,,,,,,36 EU - 4Y US,,,,,DH6927-140:36 EU,1300.0,shopify,0,continue,manual,1520.00,,true,true,DH6927-140:36 EU:36 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-midnight-navy-373854.webp?v=1680136930,2,Baskets Air Jordan 4 Retro Midnight Navy for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-4-retro-midnight-navy,,,,,,,,,36.5 EU - 4.5Y US,,,,,"DH6927-140:36,5 EU",1300.0,shopify,0,continue,manual,1900.00,,true,true,"DH6927-140:36,5 EU:36,5 EU",https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-midnight-navy-791351.webp?v=1680136930,3,Baskets Air Jordan 4 Retro Midnight Navy for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-4-retro-midnight-navy,,,,,,,,,37.5 EU - 5Y US,,,,,"DH6927-140:37,5 EU",1300.0,shopify,1,continue,manual,1900.00,,true,true,"DH6927-140:37,5 EU:37,5 EU",https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-midnight-navy-894757.webp?v=1680136930,4,Baskets Air Jordan 4 Retro Midnight Navy for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,1500.00,,,,,
air-jordan-4-retro-midnight-navy,,,,,,,,,38 EU - 5.5Y US,,,,,DH6927-140:38 EU,1300.0,shopify,0,continue,manual,1900.00,,true,true,DH6927-140:38 EU:38 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-midnight-navy-549647.jpg?v=1680136930,5,Baskets Air Jordan 4 Retro Midnight Navy for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-4-retro-midnight-navy,,,,,,,,,38.5 EU - 6Y US,,,,,"DH6927-140:38,5 EU",1300.0,shopify,0,continue,manual,2090.00,,true,true,"DH6927-140:38,5 EU:38,5 EU",https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-midnight-navy-990057.jpg?v=1680136930,6,Baskets Air Jordan 4 Retro Midnight Navy for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-4-retro-midnight-navy,,,,,,,,,39 EU - 6.5Y US,,,,,DH6927-140:39 EU,1300.0,shopify,1,continue,manual,2090.00,,true,true,DH6927-140:39 EU:39 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-midnight-navy-279371.jpg?v=1680136930,7,Baskets Air Jordan 4 Retro Midnight Navy for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,1500.00,,,,,
air-jordan-4-retro-midnight-navy,,,,,,,,,40 EU - 7Y US,,,,,DH6927-140:40 EU,1300.0,shopify,0,continue,manual,2090.00,,true,true,DH6927-140:40 EU:40 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-midnight-navy-309502.jpg?v=1680136930,8,Baskets Air Jordan 4 Retro Midnight Navy for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-4-retro-midnight-navy,,,,,,,,,40.5 EU - 7.5 US,,,,,DH6927-140:40.5 EU:40.5 EU,1300.0,shopify,0,continue,manual,2090.00,,true,true,DH6927-140:40.5 EU:40.5 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-midnight-navy-823872.jpg?v=1680136930,9,Baskets Air Jordan 4 Retro Midnight Navy for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-4-retro-midnight-navy,,,,,,,,,41 EU - 8 US,,,,,DH6927-140:41 EU:41 EU,1300.0,shopify,0,continue,manual,2090.00,,true,true,DH6927-140:41 EU:41 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-midnight-navy-965762.jpg?v=1680136930,10,Baskets Air Jordan 4 Retro Midnight Navy for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-4-retro-midnight-navy,,,,,,,,,42 EU - 8.5 US,,,,,DH6927-140:42 EU:42 EU,1300.0,shopify,0,continue,manual,2090.00,,true,true,DH6927-140:42 EU:42 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-midnight-navy-206695.jpg?v=1680136930,11,Baskets Air Jordan 4 Retro Midnight Navy for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-4-retro-midnight-navy,,,,,,,,,42.5 EU - 9 US,,,,,DH6927-140:42.5 EU:42.5 EU,1300.0,shopify,0,continue,manual,2090.00,,true,true,DH6927-140:42.5 EU:42.5 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-midnight-navy-987110.jpg?v=1680136930,12,Baskets Air Jordan 4 Retro Midnight Navy for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-4-retro-midnight-navy,,,,,,,,,43 EU - 9.5 US,,,,,DH6927-140:43 EU:43 EU,1300.0,shopify,1,continue,manual,2090.00,,true,true,DH6927-140:43 EU:43 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-midnight-navy-827001.jpg?v=1680136930,13,Baskets Air Jordan 4 Retro Midnight Navy for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,1700.00,,,,,
air-jordan-4-retro-midnight-navy,,,,,,,,,44 EU - 10 US,,,,,DH6927-140:44 EU:44 EU,1300.0,shopify,1,continue,manual,2090.00,,true,true,DH6927-140:44 EU:44 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-midnight-navy-578134.jpg?v=1680136930,14,Baskets Air Jordan 4 Retro Midnight Navy for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,1700.00,,,,,
air-jordan-4-retro-midnight-navy,,,,,,,,,44.5 EU - 10.5 US,,,,,DH6927-140:44.5 EU:44.5 EU,1300.0,shopify,0,continue,manual,2090.00,,true,true,DH6927-140:44.5 EU:44.5 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-midnight-navy-164752.jpg?v=1680136930,15,Baskets Air Jordan 4 Retro Midnight Navy for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-4-retro-midnight-navy,,,,,,,,,45 EU - 11 US,,,,,DH6927-140:45 EU:45 EU,1300.0,shopify,0,continue,manual,2090.00,,true,true,DH6927-140:45 EU:45 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-midnight-navy-330715.jpg?v=1680136930,16,Baskets Air Jordan 4 Retro Midnight Navy for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-4-retro-midnight-navy,,,,,,,,,45.5 EU - 11.5 US,,,,,DH6927-140:45.5 EU:45.5 EU,1300.0,shopify,0,continue,manual,2090.00,,true,true,DH6927-140:45.5 EU:45.5 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-midnight-navy-996241.jpg?v=1680136930,17,Baskets Air Jordan 4 Retro Midnight Navy for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-4-retro-midnight-navy,,,,,,,,,46 EU - 12 US,,,,,DH6927-140:46 EU:46 EU,1300.0,shopify,1,continue,manual,2090.00,,true,true,DH6927-140:46 EU:46 EU,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-4-retro-midnight-navy-231757.jpg?v=1680136930,18,Baskets Air Jordan 4 Retro Midnight Navy for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,1700.00,,,,,
air-jordan-1-mid-se-light-mulberry,Air Jordan 1 Mid SE Light Mulberry,"<p>The Air Jordan 1 Mid SE Light Mulberry is a stylish and comfortable addition to your wardrobe. Featuring a leather upper with synthetic overlays for added durability, this sneaker offers a mid-cut collar for extra ankle support and a cushioned midsole for enhanced comfort. The sleek design is completed with a rubber outsole for improved traction.</p>",Air Jordan,Apparel & Accessories > Shoes,"",available_google,true,Size,35.5 EU - 3.5 US,,,,,DC7267-500:35.5 EU,1300.0,shopify,0,continue,manual,1320.00,,true,true,195243076957,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-se-light-mulberry-414877.jpg?v=1680136708,1,Baskets Air Jordan 1 Mid SE Light Mulberry for men and women on sale on Costyled,false,,,,,,,,,,,,,,,,,kg,,,true,true,,,active
air-jordan-1-mid-se-light-mulberry,,,,,,,,,36 EU - 4 US,,,,,DC7267-500:36 EU,1300.0,shopify,0,continue,manual,1340.00,,true,true,195243076964,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-se-light-mulberry-247553.jpg?v=1680136708,2,Baskets Air Jordan 1 Mid SE Light Mulberry for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,1090.00,,,,,
air-jordan-1-mid-se-light-mulberry,,,,,,,,,36.5 EU - 4.5 US,,,,,DC7267-500:36.5 EU,1300.0,shopify,0,continue,manual,1150.00,,true,true,195243076971,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-se-light-mulberry-709363.jpg?v=1680136708,3,Baskets Air Jordan 1 Mid SE Light Mulberry for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-se-light-mulberry,,,,,,,,,37.5 EU - 5 US,,,,,DC7267-500:37.5 EU,1300.0,shopify,1,continue,manual,1230.00,,true,true,195243076988,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-se-light-mulberry-449813.jpg?v=1680136708,4,Baskets Air Jordan 1 Mid SE Light Mulberry for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,1090.00,,,,,
air-jordan-1-mid-se-light-mulberry,,,,,,,,,38 EU - 5.5 US,,,,,DC7267-500:38 EU,1300.0,shopify,0,continue,manual,1200.00,,true,true,195243076995,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-se-light-mulberry-723336.jpg?v=1680136708,5,Baskets Air Jordan 1 Mid SE Light Mulberry for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-se-light-mulberry,,,,,,,,,38.5 EU - 6 US,,,,,DC7267-500:38.5 EU,1300.0,shopify,0,continue,manual,1200.00,,true,true,195243077008,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-se-light-mulberry-123667.jpg?v=1680136708,6,Baskets Air Jordan 1 Mid SE Light Mulberry for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-se-light-mulberry,,,,,,,,,39 EU - 6.5 US,,,,,DC7267-500:39 EU,1300.0,shopify,0,continue,manual,1260.00,,true,true,195243077015,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-se-light-mulberry-692731.jpg?v=1680136708,7,Baskets Air Jordan 1 Mid SE Light Mulberry for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
air-jordan-1-mid-se-light-mulberry,,,,,,,,,40 EU - 7 US,,,,,DC7267-500:40 EU,1300.0,shopify,0,continue,manual,1260.00,,true,true,195243077022,https://cdn.shopify.com/s/files/1/0714/0468/3553/products/air-jordan-1-mid-se-light-mulberry-121465.jpg?v=1680136708,8,Baskets Air Jordan 1 Mid SE Light Mulberry for men and women on sale on Costyled,,,,,,,,,,,,,,,,,,kg,,,,,,,
